,date,username,tweet,replies_count,retweets_count,likes_count,link,popularity
8187,2021-04-11,juancristonomo,"La vacuna china parece que es igual de útil que las copias chinas de unaa Victorinox, que no cortan ni un pan de manteca. País flojo de papeles, amigo nacanpopó.",2,32,123,https://twitter.com/juancristonomo/status/1381437353311535106,52.333333333333336
112396,2021-04-12,2021libre,Planeamos traer la vacuna rusa que fue evitada por la oligarquía limeña por puro sesgo ideológico. No dejaremos morir a la gente.  ¡Nunca más un pobre en un país rico!  https://t.co/BnuhnyscBW,74,13,69,https://twitter.com/2021Libre/status/1381603708035813383,52.0
113758,2021-04-09,francis12333073,"Os aseguro que Sánchez, pronto dirá que la idea de la vacuna rusa ha sido suya...",12,23,121,https://twitter.com/Francis12333073/status/1380554419637530624,52.0
113739,2021-04-09,guerrerootro,#BioseguridadPorLaVidad  Asi estare Cuando me ponga mi vacuna Rusa @GuerreroOtro @Mery_1472 @yasmi70 @BELEN267248505 @bebaguerrera @laimarna @Idolia11 @Titomara4 @MaestraPSUV @MoraimaMartine5 @kenin_nunez @jcy126kerubin @laimarna @SoyRomy2 @JGuedez29 @Licha19851  https://t.co/qPAcR19BET,0,124,31,https://twitter.com/GuerreroOtro/status/1380559032453316610,51.666666666666664
5736,2021-04-13,tomascasascm,No se ha escuchado nada de que haya muerto nadie con la vacuna china ni con la rusa. A ver si las vacunas comunistas van a ser las mejores. Y llega en breve la cubana...,3,37,113,https://twitter.com/tomascasascm/status/1381953210567507969,51.0
114797,2021-04-08,guajesalvaje,"Alemania negocia la compra de la vacuna rusa Sputnik V al margen de de la UE. El land de Baviera se ha adelantado con un contrato de 2,5M de dosis si la EMA la aprueba. Si lo hace Angela Merkel está bien. Si lo hace Díaz Ayuso es desleal y un ataque al Gobierno.  Ayuso dimisión.",2,41,110,https://twitter.com/GuajeSalvaje/status/1380164469544919042,51.0
3471,2021-04-17,el_pais,"Chile asegura que la vacuna china Sinovac es efectiva en un 80% para prevenir muertes. De los 12,7 millones de dosis administradas en el país contra la covid-19, 90% son de ese laboratorio  https://t.co/g9uG8WpnnH",10,44,98,https://twitter.com/el_pais/status/1383392669838188545,50.666666666666664
111654,2021-04-13,larepublica_pe,"Revelan alta respuesta inmune de vacuna rusa aun con una sola dosis  La investigación, avalada por el Gobierno argentino, desveló también que el 96% de las personas menores de 60 años tienen anticuerpos tras 21 días de la primera dosis.  https://t.co/A6p6yajRgc",7,40,105,https://twitter.com/larepublica_pe/status/1382094370040594432,50.666666666666664
7580,2021-04-12,exagerardez,"No falla, buscas qué decía sobre el plan de vacunacion chileno cualquier nabo que ahora chinanea con la vacuna china que compró Argentina y te salen cosas así   https://t.co/hPKcgTwafV  https://t.co/BEu8kIhmwo",5,24,122,https://twitter.com/Exagerardez/status/1381593722417262596,50.333333333333336
114144,2021-04-09,arturomillan_,"Angela Merkel espera la aprobación de la Agencia Europea del Medicamento para comprar la vacuna rusa. Hungría ya la ha comprado. Chequia, Eslovaquia y Austria están negociando. Italia lo tiene firmado.  Pedro Sánchez está en Angola apoyando firmemente la Unión Africana.",3,51,97,https://twitter.com/arturomillan_/status/1380411584036618240,50.333333333333336
7451,2021-04-12,elcara333_,Daniel Gollán : Tutorial para que lleguen más dosis de la vacuna China  https://t.co/ocC94LYlE3,9,49,93,https://twitter.com/ELCARA333_/status/1381606248378998786,50.333333333333336
112936,2021-04-11,vtvcanal8,Arriban 900 dosis de la vacuna rusa Sputnik V a Nueva Esparta  #11Abr   https://t.co/mfTil4FBT3  https://t.co/g8to4DABAT,2,131,17,https://twitter.com/VTVcanal8/status/1381104722719907843,50.0
111347,2021-04-14,ultimahoracom,Un análisis global sobre la respuesta inmune inducida por la vacuna rusa indica que el 94% mostró presencia de anticuerpos específicos tras recibir una sola dosis.  https://t.co/Ja5w4Tlwnj,3,37,110,https://twitter.com/UltimaHoracom/status/1382364503447379971,50.0
3613,2021-04-16,willaxtv,#ÚltimoMinuto Congreso inhabilita por 1 año a Elizabeth Astete a causa de su vacunación irregular con la vacuna china de Sinopharm.  https://t.co/hjb9PXJw1F,13,21,116,https://twitter.com/willaxtv/status/1383206699876675586,50.0
10056,2021-04-09,tvnnoticias,"#ÚltimaHora La Dirección Nacional de Farmacia y Drogas del Minsa, aprobó el uso de emergencia de la vacuna china Sinovac en Panamá. #NoticiasTVN  https://t.co/3DFprgenyv",26,32,91,https://twitter.com/tvnnoticias/status/1380581526992207873,49.666666666666664
110940,2021-04-15,redradiove,"#EnFotos 📸 | La madrugada de este jueves #15Abr arribaron a Venezuela 🇻🇪 un nuevo lote de la vacuna rusa #SputnikV, con 50 mil dosis para continuar la inmunización en el país  https://t.co/GzEUmNGoAd",2,86,60,https://twitter.com/RedRadioVe/status/1382670419413630976,49.333333333333336
113315,2021-04-10,richal_101,"Ayuso pregunta por la vacuna rusa. Los medios: La rusa es el mal y Ayuso criminal.  El gobierno dice que vale, que la rusa mola.  Los medios: la rusa ayudará a conseguir las metas de vacunación.  El Richal: con la rusa dos meses sin beber alcohol. Quiero la AstraZeneca.",5,25,117,https://twitter.com/Richal_101/status/1380836446043521030,49.0
110292,2021-04-16,sethmoul,☝️🤔🚬💨 Será efecto adverso de la vacuna rusa Sputnik V..?.. O lo...sPutnik ya lo trae de nacimiento?...he ahí el dilema!! #LigaDeGuerreros   ☝️😷💉 Follow Me y te sigo  https://t.co/TdihjVci4z,11,60,74,https://twitter.com/SethMoul/status/1383183473238675457,48.333333333333336
111776,2021-04-13,betomendeieiev,"Al final, la vacuna rusa de la que todos desconfiabamos en un principio terminó siendo la menos mala. Mamadera entre la china sin inmunidad y la inglesa que da trombosis no se con cual me quedo.",32,3,110,https://twitter.com/BetoMendeIeiev/status/1382036338220879878,48.333333333333336
10417,2021-04-08,tnconbienestar,Un estudio dice que la vacuna china de Sinovac que compró Chile tiene una eficacia de apenas 54% después de las dos dosis  https://t.co/81v3X9rDiz,21,53,71,https://twitter.com/TNConBienestar/status/1380300708541501446,48.333333333333336
5960,2021-04-13,ruben85537071,"- ¿Cuál es la vacuna China que tiene problemas? La Sinovac (50% efic.). - ¿Qué países la compraron? Chile, y Brasil. - ¿Qué vacuna compró Perú? La Sinopharm (79% efc.). - ¿Cómo titula Willax? ""vacunas chinas"", sin aclarar nada. Willax, experto en desinformar  #BetoASaber Butters  https://t.co/qgsmxPA6d9",15,26,103,https://twitter.com/ruben85537071/status/1381842090708074497,48.0
111910,2021-04-13,actualidadrt,"La vacuna rusa Sputnik V pronto se fabricará en Serbia, Irán e Italia  https://t.co/E4ef29DnDg  https://t.co/qaOajWe0XJ",1,50,93,https://twitter.com/ActualidadRT/status/1381973950217981959,48.0
3942,2021-04-16,efenoticias,#ÚLTIMAHORA | Chile afirma que la vacuna china de Sinovac previene un 67 % de contagios de covid-19. #coronavirus  https://t.co/FViGpuUFdn,6,60,76,https://twitter.com/EFEnoticias/status/1383051396887552003,47.333333333333336
110884,2021-04-15,pcazador2021,"#Enterate 🚨📢 🇻🇪15/04/21 Arribó a #Venezuela aeronave Boeing 767 proveniente de la hermana República 🇷🇺Rusa con 50 mil dosis de la vacuna rusa #SputnikV y un millón d tabletas d #Favipiravir  antiviral ruso, q serán aplicadas a 25 mil pacientes como tratamiento para la #COVID19  https://t.co/xj5NJbw5Na",3,68,68,https://twitter.com/PCazador2021/status/1382694219668725762,46.333333333333336
8717,2021-04-11,akruchinski,"La vacuna china reduce 100% la hospitalización, no rompan más los huevos",3,13,119,https://twitter.com/AKruchinski/status/1381394393282838531,45.0
113610,2021-04-09,redradiove,"#EnFotos 📸 | La vacunación en Venezuela 🇻🇪 continúa:  A través del Sistema Patria se citó a los adultos y adultas mayores más vulnerables, con condiciones de salud previa para la aplicación de la vacuna rusa #SputnikV en el municipio #Baruta.  https://t.co/wmhZAYRBGm",1,81,52,https://twitter.com/RedRadioVe/status/1380602493592305667,44.666666666666664
111887,2021-04-13,pelaizsacha,"Y a pesar de los pesares, la vacuna rusa SputnikV q fue y es la + odiada, la + criticada y la + calumniada por los medios occidentales, es la de mejores resultados vs COVID19, mientras las q se hicieron de ""corre-corre"" siguen causando estragos  Y es q la ciencia se impone",2,58,73,https://twitter.com/PelaizSacha/status/1381984290729246721,44.333333333333336
113030,2021-04-10,adamsmithfree,"Siempre me he preguntado: ¿por qué los NARCO POPULISTAS, camaradas del genocida Nicolas Maduro y del Cartel FARC no son coherentes y se hacen aplicar la vacuna rusa (etiquetada como ""Soberana 2"") en Cuba? ¿Por qué los narco comunistas le gorrean vacunas a los colombianos de bien?  https://t.co/0q3iXWgQGW",7,60,66,https://twitter.com/AdamSmithFree/status/1381004652968255488,44.333333333333336
6199,2021-04-12,elerios76,"#ClarinTerrorismoSanitario Son irresponsables ‼️ Acá la vacuna China es Sinopharm  con un 75% de efectividad . No sé compró la Pfizer , porq querían las riquezas de nuestro suelo ,son los fondos buitres que les pagaron la campaña a Uds.  https://t.co/hbnHC18mxD",11,60,59,https://twitter.com/EleRios76/status/1381782113041678339,43.333333333333336
6058,2021-04-13,fernandezpm,"Sinopharm (la vacuna china que se da, por ejemplo, en Argentina) no es Sinovac (la vacuna china que se da, por ejemplo, en Chile). No es tan difícil de entender.",2,22,106,https://twitter.com/fernandezpm/status/1381808031265079299,43.333333333333336
3685,2021-04-16,roslemusmartin,"El gobierno de Chile ha ofrecido nuevos datos sobre la efectividad de vacuna china #Sinovac. Una eficacia que oscila entre el 67% y 89% de protección frente a síntomas, hospitalización y muerte.",3,32,94,https://twitter.com/roslemusmartin/status/1383148706447384577,43.0
10015,2021-04-09,ecuavisa,"La efectividad de la vacuna china Sinovac, cuyas dosis han empezado a llegar a Ecuador, ronda el 50%. Según los expertos este porcentaje, que podría parecer bajo, es suficiente para asegurar que todos los que reciban una dosis estén protegidos contra la forma más grave de COVID.  https://t.co/OIFvyCLwDG",12,45,71,https://twitter.com/ecuavisa/status/1380592373340778503,42.666666666666664
110188,2021-04-17,gglapresa,Por poner en contexto: el contacto que han puesto para comprar la vacuna rusa es un amigo de Pablo Casado.  Lo que quiere el PP es hacer negocio personal con ello. Eso habría pasado de haber ganado el PP las generales.  https://t.co/KirwlL7dhr,0,42,85,https://twitter.com/GGLapresa/status/1383386712173289477,42.333333333333336
4779,2021-04-14,ruben_a_fraga,"Este martes 13, como docente, recibí la 1ra dosis de la vacuna china Sinopharm en el Galpón 17. Felicito y agradezco a quienes participan del operativo de vacunación x su cordialidad y calidez. Una de las enfermeras hasta tuvo la gentileza de sacar la foto del pinchazo (no duele)  https://t.co/n5sAC2uQ8p",16,2,109,https://twitter.com/Ruben_A_Fraga/status/1382316687203180544,42.333333333333336
7947,2021-04-12,biondiniar,"Vacuna china: ""la más insegura del mundo y con 73 efectos colaterales""...  https://t.co/rmHYbYLONI",1,48,78,https://twitter.com/BiondiniAR/status/1381493003194351632,42.333333333333336
113741,2021-04-09,carolacastroc,"Buenos días, colocaron la vacuna rusa a las empleados de la salud. Hoy mi 1era dosis. Si en unas horas o días empiezo a escribir en ruso, ya saben la razón! 😆 Dios mediante 🙌🏻 💓 todo saldrá bien.  https://t.co/TuX3P8DeyA",17,12,96,https://twitter.com/carolacastroc/status/1380558640462114821,41.666666666666664
10701,2021-04-08,vivicanosaok,Qué dice el primer estudio en condiciones reales sobre la eficacia de la vacuna china que se aplica en Chile - Infobae  https://t.co/v1EHOPBtYa,19,26,79,https://twitter.com/vivicanosaok/status/1380187748527714304,41.333333333333336
3761,2021-04-16,eltiempo,Vacuna de Sinovac evita 80 de cada 100 muertes por covid: estudio. Chile presentó resultados de efectividad de la vacuna china tras dos meses de inmunización. Estos son los hallazgos ►  https://t.co/JOyDoVsiLz  https://t.co/wR19STbLqV,5,13,106,https://twitter.com/ELTIEMPO/status/1383110499353694211,41.333333333333336
5748,2021-04-13,unconsultor,"En Chile aplican la vacuna china ""que inmuniza a medias"". En Argentina aplicamos la vacuna china que tiene 79% de efectividad. Están militando el colapso sanitario.  https://t.co/r61b6HQvoV",4,33,87,https://twitter.com/UnConsultor/status/1381950132040634371,41.333333333333336
9137,2021-04-11,dr_gaiiardo,- Te pusieron la vacuna china? - No. - y esta p0r0ng@?  https://t.co/rYIFQe1j3H,2,7,114,https://twitter.com/Dr_GaIIardo/status/1381286393645838341,41.0
110054,2021-04-17,reportero24,"Maduro, por razones políticas impide entrada de vacunas contra el covid-19 mientras alardea que él sí está inmunizado –al igual que Cilia, sus asociados y médicos cubanos–, con la vacuna rusa. El aumento de contagios y muertes tiene a la población en vilo.  https://t.co/pllnayJnJq",2,69,52,https://twitter.com/Reportero24/status/1383605101151997954,41.0
8961,2021-04-11,cbofillr,Polémica sobre eficacia de Sinovac: 10 cosas que hay que saber sobre la vacuna china  https://t.co/InJk1TQCi7,14,47,62,https://twitter.com/cbofillr/status/1381331266587521026,41.0
10122,2021-04-09,aliabusc,Mi amigo del cuerpo de bomberos de La Molina (al que ayer le cancelaron la vacunación) me contó que los llamaron para confirmarles que hoy sí les ponían la Pfizer. Ya me mandó su foto siendo vacunado pero con la vacuna china 🙄 Al menos es algo.,11,12,100,https://twitter.com/aliabusc/status/1380548885999927298,41.0
5723,2021-04-13,loderaulo,Van a seguir trayendo la mierda de la vacuna China?,11,14,97,https://twitter.com/loderaulo/status/1381955804115390468,40.666666666666664
113893,2021-04-09,calandracasel,Ayuso y su vacuna Rusa.🤣  https://t.co/ipiNyz8vnw,8,33,80,https://twitter.com/CalandracasEl/status/1380521141119356930,40.333333333333336
6876,2021-04-12,canal26noticias,"Patricia Bullrich, dura con el Gobierno por la vacuna china contra coronavirus: ""Inmuniza a medias""  https://t.co/RPfuxlvB4f  https://t.co/R7Ny2p9uxT",60,15,46,https://twitter.com/canal26noticias/status/1381664430895718400,40.333333333333336
3797,2021-04-16,geratapie,"Algo a tener en cuenta del estudio en Chile es que a los mayores de edad le dieron SINOVAC. Acá solo se la dimos a los pacientes de menores edades, dejando a los más mayores la PFIZER, por lo cual la vacuna China debería ser incluso más efectiva en nuestro país.",6,23,91,https://twitter.com/GeraTapie/status/1383099214213828608,40.0
7731,2021-04-12,arielviano,"En Rusia el 5% de la población se aplicó la Sputnik V . Hasta en los shoppings la ofrecen . El 95% NO confía   La vacuna china , los mismos chinos dicen que no sirve .",1,51,67,https://twitter.com/arielviano/status/1381580459428229122,39.666666666666664
6988,2021-04-12,nicoolsze,En este video está explicado en algo más de un minuto cómo funciona la vacuna china que damos en Argentina y cuánta eficacia tiene.,0,39,78,https://twitter.com/NicoOlsze/status/1381650808069050378,39.0
8335,2021-04-11,elfinanciero_mx,"Un estudio realizado en Brasil indicó que la vacuna china Sinovac, que es la que se ha aplicado mayoritariamente en Chile, solo tiene una eficacia del 50%.    https://t.co/7pvSBwotCl",5,35,76,https://twitter.com/ElFinanciero_Mx/status/1381425102672236546,38.666666666666664
113093,2021-04-10,chavist66236573,"#LuchaContraLaCovid19 Gobernador Omar Pietro «Es una bendición que estemos colocando a los abuelos y abuelas la vacuna rusa, hoy salen protegidos por Dios, por el Sputnik V y por la Revolución Bolivariana que siempre estará del lado del pueblo».  https://t.co/567JkNIwVK",0,112,4,https://twitter.com/Chavist66236573/status/1380970974380761092,38.666666666666664
113995,2021-04-09,extasismental88,"Vacuna Cubana para el Ciudadano, Vacuna Rusa para los enchufados. A simple vista parece un juego de palabras, pero su transfondo es un mensaje claro y preciso a los arrastrados ""NO ME IMPORTAN"" Si las vacunas están en dudas imagínate la Abdala? Hecha con oréganon y jengibre 🤣🤣",9,55,52,https://twitter.com/extasismental88/status/1380486955469770754,38.666666666666664
112670,2021-04-11,sergiom57671815,"@DrPacoMoreno1 Y le tiraban a @LillyTellez porque criticaba la falta de estudios de la vacuna rusa, justo porque no existía ningún estudio fuera de los rusos en su fase 3 en esos momentos. Así las cosas con nuestro gobierno haciendo las cosas con la patas, que más.",3,8,103,https://twitter.com/SergioM57671815/status/1381387713673359365,38.0
110201,2021-04-17,muyinteresante,Por qué nos ha sorprendido la vacuna rusa Sputnik V  https://t.co/HFS5LsR73Y,2,33,78,https://twitter.com/muyinteresante/status/1383361602108354560,37.666666666666664
115133,2021-04-08,gorka_orive,Alemania negociará la compra de la vacuna rusa Sputnik de forma bilateral La decisión germana llega después de que la Comisión Europea dijera que no quería suscribir un contrato preliminar.  https://t.co/QMtP1YHEyp,5,41,67,https://twitter.com/gorka_orive/status/1380085066479587329,37.666666666666664
111138,2021-04-14,erboldigital,#AHORA | Llegan a Bolivia 25.000 dosis de la vacuna rusa Sputnik-V. Autoridades del Gobierno participan del acto en el aeropuerto internacional de El Alto  https://t.co/gHByb3A70H,64,10,39,https://twitter.com/ErbolDigital/status/1382479371412381698,37.666666666666664
115024,2021-04-08,gquirogagonzalo,Merkel negocia un contrato bilateral para comprar la vacuna rusa Sputnik V. Baviera ya había hecho el contacto. Pero lo que no hay derecho es que Ayuso se reúna con los de la misma vacuna!¡¡! #YoConAyuso,5,36,72,https://twitter.com/GquirogaGonzalo/status/1380109646577434624,37.666666666666664
10244,2021-04-09,caabrego_es,@HollyMolly83 @elindepcom @anabrd_ @criscastro_sm El 94% de los chilenos se han vacunado cno la SINOVAC. Que es la vacuna China. Dejemos de inventar cosas.,1,1,111,https://twitter.com/caabrego_ES/status/1380470388128354304,37.666666666666664
111112,2021-04-14,actualidadrt,El laboratorio argentino Richmond lanza un fideicomiso financiero para fabricar la vacuna rusa #SputnikV  https://t.co/m7dm1eZW9t,0,36,76,https://twitter.com/ActualidadRT/status/1382490973788311555,37.333333333333336
112490,2021-04-12,elmundoes,Andalucía se reunirá esta semana con fabricantes de la vacuna rusa Sputnik  https://t.co/BMJCzJ0Txz,14,11,85,https://twitter.com/elmundoes/status/1381551047064354819,36.666666666666664
6896,2021-04-12,brunodij,"Cuando te viene bien el bondi de criticar una vacuna por ser china, pero también te venía bien el bondi de la vacunación en Chile con una vacuna China mucho menos eficaz.  https://t.co/vTl0jqwk5s",2,25,82,https://twitter.com/brunodij/status/1381662858598088716,36.333333333333336
8907,2021-04-11,gabyspepe,"En Argentina se aplica la vacuna china de Sinopharm, que tiene una efectividad del 79,34%.  (el gráfico es de @Chequeado)  https://t.co/TJeXNahLTy",4,27,78,https://twitter.com/gabyspepe/status/1381346889627484170,36.333333333333336
113368,2021-04-10,jorge_vilches,"Lo País sobre Ayuso dos días antes de que Pedro Sánchez diera la orden de estudiar la compra de la vacuna rusa. ¿Sacarán un editorial hablando del ""excepcionalismo disparatado"" de Sánchez? 🤔  https://t.co/v9cHiczvrN",5,33,70,https://twitter.com/Jorge_Vilches/status/1380784028727541760,36.0
113067,2021-04-10,phenobarbital,"Por cierto, spoiler Alert: Oxford (la creadora de la vacuna de Astrazeneca) colaboró con los rusos y la vacuna rusa es de la misma tecnología de ADN recombinado de adenovirus que la de Astrazeneca Están siendo víctimas de la opacidad rusa y el FUD (Fear-Uncertainty-Doubt) mundial  https://t.co/4TMfYjjqbO",1,48,59,https://twitter.com/phenobarbital/status/1380984850748964869,36.0
113825,2021-04-09,ejrl,"MONEDERO PATRIA: Bs.S 3.160.000,00 por concepto Bono contra la Guerra Economica / El gobierno revolucionario entrega hoy a los súbditos del régimen el equivalente a 1,50 dólares. No alcanza ni para una vacuna rusa. Bueno. Igual no hay.",9,51,47,https://twitter.com/ejrl/status/1380537651103739904,35.666666666666664
111586,2021-04-13,telesurtv,"Un equipo investigativo de @CONICETDialoga y el ministerio de Salud de la Provincia de Buenos Aires, en #Argentina🇦🇷, presentaron un informe que demuestra que la vacuna rusa #SputnikV produce una alta respuesta inmune aún con una sola dosis 📲   https://t.co/rckBsUjo4B",1,48,58,https://twitter.com/teleSURtv/status/1382142813140365313,35.666666666666664
114905,2021-04-08,coronavirusnewv,"🇩🇪 | ALEMANIA  Alemania está dispuesta a negociar un contrato bilateral con el fabricante de la vacuna rusa SPUTNIKV, según declaró este jueves el ministro de Sanidad, Jens Spahn, que además se mostró partidario de aplicar un confinamiento más estricto en el país.  https://t.co/8otPp83d1M",1,33,73,https://twitter.com/CoronavirusNewv/status/1380136150434787339,35.666666666666664
112202,2021-04-12,seprin_arg,"Ahora se enteran . CFK privilegió la Vacuna rusa por el negociado, se los  conté   el 2 de noviembre de 2020   NO LEEN SEPRIN ,. AHORA SE CONFIRMA QUE NO COMPRARON PFIZER POR EL NEGOCIO  https://t.co/jQOjsLA7ME",2,46,57,https://twitter.com/seprin_arg/status/1381709624433278980,35.0
7257,2021-04-12,ravy551,"Surgen nuevas preocupaciones por vacuna china Sinovac: solo tiene eficacia del 50%, según estudio  https://t.co/zjBIDv4OLs",8,41,56,https://twitter.com/Ravy551/status/1381624775710285829,35.0
112117,2021-04-12,alexmc62,"@osvaldobazan Un amigo de la flia fue a vacunarse por 1ra vez con turno el 16/03 al sanatorio que le asignaron, más allá de algunas fallas organizativas, funcionó todo acorde a lo esperado. Le dieron la vacuna rusa y en ese momento le dieron fecha para la segunda dosis para unos días después.",1,38,66,https://twitter.com/alexmc62/status/1381772072125358088,35.0
111234,2021-04-14,dw_espanol,"La vacuna rusa #SputnikV contra el #coronavirus ya ha sido aprobada en muchos países, y la Agencia Europea de Medicamentos (#EMA) también la está evaluando. Pero la vacuna es controvertida, ¿por qué?  https://t.co/Du9l7xgxO6 (ct)",22,37,45,https://twitter.com/dw_espanol/status/1382430964169596930,34.666666666666664
5910,2021-04-13,xataka,La baja eficacia de la vacuna China obliga a buscar soluciones como aumentar el número de dosis o mezclar vacunas diferentes  https://t.co/nVaWkzfQ66  https://t.co/YovmzGjEfE,8,32,63,https://twitter.com/xataka/status/1381896703306035203,34.333333333333336
113331,2021-04-10,pepefarruqo,"Se perdió una ocasión de oro de bautizar la vacuna rusa como la ""Bakunin"". Lo siento, pero es asín.",9,16,77,https://twitter.com/PepeFarruqo/status/1380824507301117957,34.0
6982,2021-04-12,mavica7,"Bullrich dijo que la vacuna china ""inmuniza a medias"" y le pidió a Alberto que compre la de Pfizer   https://t.co/57f22R7dkB",7,36,58,https://twitter.com/mavica7/status/1381651282134507521,33.666666666666664
111811,2021-04-13,pxmolina,"Paul Oquist, el Steve Bannon de Ortega, uno de los cabilderos eternos de la pareja asesina se murió. Se presume de COVID19. ¿No se vacunó? ¿Lo traicionó la vacuna rusa? Como todo en este régimen, esa info es secreta y los reportes oficiales in-creibles.  https://t.co/kqXj9GKTOt",9,16,76,https://twitter.com/pxmolina/status/1382016028746596356,33.666666666666664
114161,2021-04-09,benjalh1971,"¿Apostamos algo a que Sánchez acaba comprando la vacuna rusa Sputnik V? Lo hará tarde y mal, pero lo hará. Nos llegarán pocas dosis y Su Sanchidad quedará de nuevo en evidencia",11,13,77,https://twitter.com/benjalh1971/status/1380402511236980736,33.666666666666664
111373,2021-04-14,grechu3,"Buen medio dia de miércoles,Feliz porque mi mami se vacunó ya. Todo tranquilo en el mismo auto  despues esperar 10 minutos y ya lista..La vacuna rusa asi que más feliz todavia.Les deseo lo mejor para todos y todas.Un abrazo grande!! &lt;&lt;&lt;&lt;&lt;&lt;&lt;------&lt;&lt;&lt;&lt;&lt;&lt;((@",16,9,76,https://twitter.com/Grechu3/status/1382347932742090753,33.666666666666664
9196,2021-04-11,damianpachter,"""La efectividad de la vacuna #china es baja"", afirma el director del Centro de Control de Enfermedades chino Gao Fu.  https://t.co/SjMReBseG4",5,52,43,https://twitter.com/damianpachter/status/1381275462303944707,33.333333333333336
4384,2021-04-14,sollmonntero,"@maiiaceleste_ Lxs docentes fueron vacunadxs con la Sinopharm, vacuna china que no estaba aprobada para aplicar en mayores de 70 años. A lxs mayores se los vacunó con la Sputnik y  AstraZeneca, que tienen mayor efectividad que la china. Hace unas semanas fue aprobada la Sinopharm para +",2,10,87,https://twitter.com/sollmonntero/status/1382508512039862272,33.0
5954,2021-04-13,cnnee,Argentina negocia la compra de vacunas cubanas. Chile aprueba el uso de emergencia de la vacuna china de CanSino. Así comenzó la semana en algunos de los países más afectados por la pandemia en Latinoamérica.  https://t.co/OHIoGrRUKS,1,27,71,https://twitter.com/CNNEE/status/1381849680481509379,33.0
7658,2021-04-12,niqueco,@PatoBullrich Cuando Chile vacunaba con una vacuna china peor que la que usamos...  https://t.co/qz6AyR2Ptn,1,11,86,https://twitter.com/niqueco/status/1381588524915384324,32.666666666666664
4418,2021-04-14,vlzqzmica,"Una compañera empezó a decir que la vacuna china tiene efectividad del 3% y blabla y cuando le dije que no es la que se aplica en Argentina me dijo que no le interesaba discutir. Cómo vas a ser estudiante de salud y creer lo que se canta el pingo, la concha bien de tu madre.",2,6,90,https://twitter.com/vlzqzmica/status/1382491201287372803,32.666666666666664
112311,2021-04-12,j_asanchez,El Gobierno de Pedro Sánchez d̶i̶c̶e̶ ̶q̶u̶e̶ ̶A̶y̶u̶s̶o̶ ̶t̶i̶e̶n̶e̶ ̶r̶a̶z̶ó̶n̶ ̶y̶ comprará la vacuna rusa Sputnik.  https://t.co/MDgzffFf19,2,32,62,https://twitter.com/j_asanchez/status/1381656677850750977,32.0
9962,2021-04-09,alvaroalvaradoc,"Es importante señalar que la vacuna China es de 2 dosis, se debe aplicar con un intervalo de hasta cuatro semanas y se debe mantener a una temperatura de 2 a 8 grados centígrados para su trasporte y almacenamiento.",17,8,70,https://twitter.com/AlvaroAlvaradoC/status/1380617091376680969,31.666666666666668
114983,2021-04-08,el_pais,"🔴 AMPLIACIÓN | La Comisión Europea niega que las futuras negociaciones anunciadas por Alemania sobre la vacuna rusa desborden el actual marco europeo. ""Eso no significa el fin de la estrategia europea"", ha sostenido su portavoz, Eric Mamer  https://t.co/2E351Jbjt1  https://t.co/EFLdg0HVPC",12,28,55,https://twitter.com/el_pais/status/1380118386357768197,31.666666666666668
110879,2021-04-15,globovision,"Gracias a la alianza estratégica Rusia - Venezuela arribó este jueves #15Abr al Aeropuerto Internacional ""Simón Bolívar"" de Maiquetía un nuevo lote de la vacuna rusa #SputnikV, con 50 mil dosis para continuar la lucha contra la Pandemia de la #COVID19 (VicepresidenciaVzla) #15Abr  https://t.co/ilgk6ePl8K",37,21,37,https://twitter.com/globovision/status/1382695706398367744,31.666666666666668
110131,2021-04-17,chikatilo_,"Imagínense lo que estarían diciendo nuestros Carl Sagans tuiteros si lo de los trombos fuera con la vacuna rusa. Fijo no estarían con el “ay ke krer en la siemsia” sino que volverían al “yo no soy antivacunas, pero no confío en los rusos” de hace unos meses.",0,17,77,https://twitter.com/Chikatilo_/status/1383483898684841990,31.333333333333332
114877,2021-04-08,el_pais,Alemania está dispuesta a negociar un contrato bilateral con el fabricante de la vacuna rusa Sputnik V una vez reciba la autorización de la Agencia Europea del Medicamento  https://t.co/bufnydS0B9,21,21,52,https://twitter.com/el_pais/status/1380143640648036352,31.333333333333332
111459,2021-04-14,eljueves,"Madrid intenta comprar la vacuna rusa  ¿Conseguirán Ayuso, su asesor Miguel Ángel Rodríguez (MAR) y Martínez-Almeida  la Sputnik V?  ¡No te pierdas esta trepidante aventura de @igor_f_f !   https://t.co/1Iv9DIVitX",5,25,64,https://twitter.com/eljueves/status/1382298431994146821,31.333333333333332
110340,2021-04-16,ciudadfutura,"No nos hagamos trampas al solitario que aquí nos conocemos todos ya. Si la vacuna rusa hubiera tenido los problemas que han tenido AsteaZeneca u otras, los “expertos”, juntaletras y activistas voluntarios de multinacionales que pacen por aquí, estarían echando espuma por la boca.",1,33,60,https://twitter.com/ciudadfutura/status/1383137960581869570,31.333333333333332
110515,2021-04-16,vozdeamerica,"Venezuela recibió otro cargamento, el cuarto desde mediados de febrero, de unas 50.000 dosis de la vacuna rusa contra el COVID-19, Sputnik-V. Más detalles:  https://t.co/jzDmdDQwPj",7,24,62,https://twitter.com/VozdeAmerica/status/1382982101771833347,31.0
