,date,username,tweet,replies_count,retweets_count,likes_count,link,popularity
424397,2020-08-13,bravo199285,Resumen y resultados de la vacuna rusa.  https://t.co/hFPTOjGssb,4,81,112,https://twitter.com/Bravo199285/status/1293838853648912384,65.66666666666667
440970,2020-08-11,livianjahn,"A mi se me tenés que vacunar, vacuname y también aplicame la vacuna rusa 😂",36,11,149,https://twitter.com/livianjahn/status/1293334550488252416,65.33333333333333
449120,2020-08-11,elcomercio_peru,"Alemania cuestionó la “calidad, eficacia y seguridad” de la vacuna rusa contra el coronavirus anunciada por Putin  https://t.co/zul0c0SVdF",17,47,132,https://twitter.com/elcomercio_peru/status/1293213082349711360,65.33333333333333
421658,2020-08-13,platzi,"La vacuna rusa para el Covid-19, ¿realidad o mentira? Únete nuestro PlatziLive 👉  https://t.co/vLjISzoG5G  Horarios: 3:00 pm 🇨🇴🇲🇽 / 5:00 pm 🇦🇷 / 10:00 pm 🇪🇸  https://t.co/KxM3ouwMEj",12,30,154,https://twitter.com/platzi/status/1293968080452952064,65.33333333333333
425917,2020-08-12,vidaaahuacnorte,La única vacuna rusa que quiero  https://t.co/9APWV4d7Ds,3,26,167,https://twitter.com/vidaaahuacnorte/status/1293731974377594881,65.33333333333333
439200,2020-08-11,_jesusaguirre,Cuando la vacuna rusa me convierta en la tercera t.A.T.u   https://t.co/8iy4RtjZZW,6,37,152,https://twitter.com/_jesusaguirre/status/1293369910127742978,65.0
415247,2020-08-15,jorgeluisrecio,La vacuna rusa se diseñó en la nueva KGB y el G2 cubano la producirá para distribuirla en América Latina.,17,73,105,https://twitter.com/jorgeluisrecio/status/1294693329687515136,65.0
439146,2020-08-11,thelion2910,Mi mejor amiga y yo después de ponernos la vacuna rusa.  #vacunaRusa 💉  https://t.co/JVx6PCPdH9,8,51,135,https://twitter.com/thelion2910/status/1293371250874683392,64.66666666666667
442615,2020-08-11,chucky_mustaine,😁 Te imaginai que los encargados de poner la vacuna rusa en Latinoamérica  sean médicos cubanos.,16,36,142,https://twitter.com/CHUCKY_MUSTAINE/status/1293305517570502656,64.66666666666667
448328,2020-08-11,cordobesokk,Ya empezaron los Gorilas con las listas de los que rechazan la vacuna  rusa ??  vamos  peludos ..rapidito asi  se la damos a la gente que realmente la necesita !!,3,51,140,https://twitter.com/cordobesokk/status/1293223051618910209,64.66666666666667
445511,2020-08-11,nachogarciar,Putin diciendo que la vacuna rusa es  buena porque es la que usa su hija. Putin comportándose como un vendedor de los 90.,9,15,170,https://twitter.com/NachoGarciaR/status/1293259583243333633,64.66666666666667
421810,2020-08-13,jimiindipity,Así quedamos después de la vacuna rusa   https://t.co/rrEfqrtuCM,0,20,173,https://twitter.com/jimiindipity/status/1293961516639805440,64.33333333333333
433904,2020-08-12,embajadarusaven,"La segunda vacuna rusa 💉🇷🇺 contra el #COVID19, probada con éxito en los primeros voluntarios.  Está siendo desarrollada por el Centro Estatal de Investigación en Virología y Biotecnología #Véktor 👨‍🔬 en la ciudad rusa de #Novosibirsk.  @ActualidadRT  https://t.co/d0fJlSQRA5  https://t.co/LdUcTWWf4D",2,104,87,https://twitter.com/EmbajadaRusaVen/status/1293566556375584769,64.33333333333333
414985,2020-08-15,juanobevacqua,Al parecer me van a dar la vacuna rusa antes de lo esperado  https://t.co/BImpIvTgGm,2,4,187,https://twitter.com/JuanoBevacqua/status/1294729253041377288,64.33333333333333
449270,2020-08-11,el_vengak,La vacuna norteamericana de Pfizer tendría un costo de venta de USD 40. Imaginen cuanto costarían para Argentina 40 millones de dosis.... Ahora entienden a los periodistas mercenarios poniendo en duda la vacuna rusa reviviendo la guerra fria de los 80?,2,46,145,https://twitter.com/El_vengaK/status/1293211486903574528,64.33333333333333
445437,2020-08-11,lilith_mye,Le tengo más confianza a la 4T que a la vacuna rusa.,24,14,155,https://twitter.com/Lilith_mye/status/1293260752187465730,64.33333333333333
420274,2020-08-13,supernariz,Yo 5’ después de recibir la vacuna rusa  https://t.co/T4eUgA48MF,3,32,158,https://twitter.com/SuperNariz/status/1294040607342682115,64.33333333333333
452812,2020-08-11,guruchuirer,Putin vacuna a su propia hija con la vacuna rusa contra el covid para mostrar al mundo que es segura  https://t.co/zwTi6PGPni,0,67,126,https://twitter.com/guruchuirer/status/1293162214204092417,64.33333333333333
415364,2020-08-15,jleongomez,"La vacuna rusa nos hará super atletas y la de Trump seguro sacará pelo...  Va a tocar apuntarse a la primera, porque soy calvo digno.  @DanielSamperO",2,23,166,https://twitter.com/jleongomez/status/1294676947570761729,63.666666666666664
441962,2020-08-11,drpaolandmd,"Que Colombia NO la acepte  Nos merecemos medicinas y vacunas de buena calidad, que han pasado por todas las pruebas para mostrarnos que son eficaces y seguras.   Esta vacuna rusa no lo ha hecho   Aquí la afiliación política no tiene nada que ver.  No enrede a la gente!",8,24,159,https://twitter.com/drpaolandmd/status/1293316786461511680,63.666666666666664
445125,2020-08-11,cgaitanoficial,Ud se pondría la vacuna Rusa?,52,9,130,https://twitter.com/CGaitanOficial/status/1293265606163091456,63.666666666666664
426053,2020-08-12,marcelvelazq,"Gobernador regional de #Arequipa no solo desinforma a su comunidad sobre la vacuna rusa, sino que promueve el consumo de carne de llama porque está comprobado ""científicamente"" que combate el #coronavirus. Siento vergüenza ante tanta estupidez. #CáceresLLica #COVID__19",12,34,144,https://twitter.com/Marcelvelazq/status/1293728273067913218,63.333333333333336
413760,2020-08-16,carlosmartinezr,La vacuna rusa contra el COVID-19 arruina el negocio a las grandes farmacéuticas:  https://t.co/kezBETI7vE a través de @SputnikMundo,2,91,97,https://twitter.com/carlosmartinezr/status/1295058449160691712,63.333333333333336
447038,2020-08-11,elmismogeo,"Mijo, la vacuna Rusa del COVID-19 la compro así la vendan debajo a del puente de la 10 con Guayabal.",8,12,169,https://twitter.com/ElMismoGeo/status/1293239511795802113,63.0
428347,2020-08-12,arielanaliza,La vacuna Rusa. Detrás hay un gran juego político 1. es una carrera económica. 2. Es una carrera de política interna en cada país. 3. Una de las partidas del ajedrez internacional más importantes de los últimos años.     https://t.co/v9X0E18OoF,11,55,123,https://twitter.com/ArielAnaliza/status/1293676511355174915,63.0
413066,2020-08-16,biciclotimia,¿Ya habrán clonado la vacuna rusa en Tepito?,1,15,173,https://twitter.com/biciclotimia/status/1295193572782866433,63.0
91115,2020-08-18,abc_es,Vacuna china: «Una simple dosis produce anticuerpos específicos del virus en catorce días»  https://t.co/T7m2qwE3Vx,32,52,105,https://twitter.com/abc_es/status/1295611388493275138,63.0
410049,2020-08-18,abc_es,Maduro asegura que será el primer venezolano en colocarse la vacuna rusa contra el coronavirus  https://t.co/gYPLNmH85O,110,19,60,https://twitter.com/abc_es/status/1295744764688707584,63.0
436934,2020-08-12,actualidadrt,"AMPLIACIÓN   El ministro de Salud ruso, Mijaíl Murashko, anunció este 12 de agosto que el primer lote de la vacuna rusa contra el coronavirus será producido en 2 semanas  https://t.co/3eW6UJMabd",2,73,113,https://twitter.com/ActualidadRT/status/1293457059401347074,62.666666666666664
439629,2020-08-11,embrusiamexico,#Rusia 🇷🇺 espera recibir la aprobación para la producción de la #vacuna rusa 💉 contra el #coronavirus en varios países de #AmericaLatina para noviembre  👉   https://t.co/1sf5hv7aEL  https://t.co/7b79lg86kd,9,51,128,https://twitter.com/EmbRusiaMexico/status/1293360810174164992,62.666666666666664
444591,2020-08-11,coronelgonorrea,Ponete la vacuna rusa para evitar la fiebre china.,4,32,152,https://twitter.com/CoronelGonorrea/status/1293273642395205632,62.666666666666664
438596,2020-08-12,indigoyazul,"Putin: La vacuna rusa es 100% segura, una de mis hijas ya está vacunada.  El mundo:   https://t.co/Qkm1PWgWqw",3,56,128,https://twitter.com/IndigoyAzul/status/1293383124043300864,62.333333333333336
432433,2020-08-12,lamaradice,Y si nos ponemos la vacuna rusa.... Nos haremos los soviéticos?  https://t.co/qlQEPEpl26,0,23,164,https://twitter.com/LaMaraDice/status/1293595707509743617,62.333333333333336
434794,2020-08-12,tremending,"Cachondeo en Twitter con la vacuna rusa: ""Sus efectos secundarios son beber vodka, jugar al Tetris y comer ensaladilla""  https://t.co/iQFibOWPXr  https://t.co/2bUEqngqLr",2,44,141,https://twitter.com/Tremending/status/1293545783170682880,62.333333333333336
417468,2020-08-14,norcoreano,"Os cuento todo lo que se sabe sobre la vacuna rusa, un compuesto de sangre de Putin con extractos de ginseng y aloe vera. En @liopardo.   https://t.co/nHrRmB0QjJ",7,35,144,https://twitter.com/norcoreano/status/1294341732759371779,62.0
415061,2020-08-15,losjuanelos,"LA VACUNA RUSA - LOS JUANELOS  Los Rusos dicen que ya tienen la vacuna y los gringos están que echan chispas. Putin dice que su hija ya se vacunó. Si una hija de Putín se ha vacunado, creo que ahora le toca a la hija de Trump.  https://t.co/Tp0G0mQGor",4,48,134,https://twitter.com/losjuanelos/status/1294716109162242057,62.0
418152,2020-08-14,ubastien,"Mexicanos, compañeros y camaradas, debemos de enviar un voluntario para la fase experimental de la vacuna rusa.  A quién enviamos?   #CobardeMatoncito  #DoctorMuerte #MALOparaMexico  #LOPEZveteYA",13,84,89,https://twitter.com/ubastien/status/1294290343593033731,62.0
430392,2020-08-12,rafa_casti73,"Hola familia , os cuento ya me puse la vacuna Rusa del COVID y no tengo ningún efectoski secundarioski и меня зовут Лопес Обрадор, и я коррумпирован и лжец и почему я даю чистые прямые награды",9,32,145,https://twitter.com/rafa_casti73/status/1293631212297363458,62.0
432110,2020-08-12,imhighrnlol,mis amigos y yo después de ponernos la vacuna rusa  https://t.co/G4vgxmXs29,3,34,149,https://twitter.com/imhighrnlol/status/1293600839429320704,62.0
429564,2020-08-12,vid_narvaez,"No creen en la vacuna rusa, pero si creen que el feto grita ""¡Ay mi piernita!"".",9,16,160,https://twitter.com/vid_narvaez/status/1293648920942346240,61.666666666666664
453610,2020-08-11,actualidadrt,AMPLIACIÓN   El Fondo de Inversión Directa de Rusia ha recibido solicitudes de más de veinte países del mundo para la compra de 1.000 millones de dosis de la vacuna rusa contra el coronavirus  https://t.co/MZ2IcYCm5u,2,76,107,https://twitter.com/ActualidadRT/status/1293142264894586880,61.666666666666664
451843,2020-08-11,pagina12,Coronavirus: Vladimir Putin anunció que la vacuna rusa está lista  https://t.co/EP54s0LgLm,4,44,137,https://twitter.com/pagina12/status/1293177619974848512,61.666666666666664
412036,2020-08-17,actualidadrt,"El presidente de México aseguró que en caso de que se demuestre que la vacuna rusa Sputnik V es efectiva, entraría de inmediato en comunicación con el presidente Vladímir Putin para obtenerla  https://t.co/5hg5IiIY75  https://t.co/A1pcrhcJWk",12,46,127,https://twitter.com/ActualidadRT/status/1295384892927365121,61.666666666666664
442806,2020-08-11,themaxxproject,ya están vendiendo la vacuna rusa en marketplace,2,28,154,https://twitter.com/TheMaxxProject/status/1293302467489402881,61.333333333333336
446691,2020-08-11,conelmazodando,Entérate en detalle todo sobre la vacuna rusa Sputnik V contra el Covid-19  https://t.co/Keo8W35qov  #ElRegresoDelNecio  https://t.co/3CYAK4opxN,1,115,68,https://twitter.com/ConElMazoDando/status/1293243796399030272,61.333333333333336
440132,2020-08-11,bio_saurus,"Los medios con la vacuna rusa: nos genera muchas dudas.  Ja! pero donde hubiese sido la de USA me imagino los titulares:  ...""¡Apoteósico! científicos crean vacuna en tiempo record y dan una esperanza al mundo de que ganarle al COVID19 es posible. Más unidos que nunca.""...  o no?",20,39,125,https://twitter.com/Bio_Saurus/status/1293350958563500034,61.333333333333336
421575,2020-08-13,matador08640286,La vacuna rusa contra el COVID-19 arruina el negocio a las grandes farmacéuticas  https://t.co/lioVeiOscW,8,41,134,https://twitter.com/Matador08640286/status/1293971606436487180,61.0
440884,2020-08-11,albertoravell,La hija de Putin tuvo fiebre de 38 grados luego que le aplicaran la vacuna rusa contra el coronavirus  https://t.co/ZRgOAdZnmu,26,94,63,https://twitter.com/AlbertoRavell/status/1293336364172349440,61.0
433315,2020-08-12,sdpitorreo,Científicos: La vacuna rusa puede provocar enrojecimiento.  Tu tía la panista:  https://t.co/QMRcU120M9,4,34,145,https://twitter.com/SDPitorreo/status/1293579200402558976,61.0
413041,2020-08-17,revistasemana,"El expresidente @AlvaroUribeVel respondió sobre la posibilidad de aplicarse o no la vacuna rusa contra el coronavirus, no la rechazó, pero tampoco la aprobó, lo dejó en manos de los médicos que lo atienden. #UribeResponde   https://t.co/AfP1fFj66T  https://t.co/YmMONabdIX",44,32,106,https://twitter.com/RevistaSemana/status/1295198415551373317,60.666666666666664
417551,2020-08-14,jeffacondoblef,la verdad que ojalá la vacuna rusa tenga un microchip porque aprender ruso manualmente debe ser re difícil y esto como que lo acelera un poco.,0,9,173,https://twitter.com/jeffacondoblef/status/1294335272914759680,60.666666666666664
426799,2020-08-12,cleporati,Comparto primera imagen de la vacuna rusa 🔬  https://t.co/Nj4aK5zRQe,13,25,144,https://twitter.com/cleporati/status/1293708542592122891,60.666666666666664
420382,2020-08-13,cnnee,"La OMS dice que no hay ""información suficiente"" para emitir un juicio sobre la vacuna rusa contra el covid-19   https://t.co/WvGAYrQ8Os  https://t.co/kjsU4UTDiV",27,44,110,https://twitter.com/CNNEE/status/1294033509661769735,60.333333333333336
417340,2020-08-14,yoshiemoroya,"Si te pones la vacuna Rusa, ¿te vuelves Putin?.",10,17,154,https://twitter.com/YoshiEMoroya/status/1294353280764653568,60.333333333333336
447578,2020-08-11,mision_verdad,La vacuna rusa ofrece hasta dos años de inmunidad contra el Covid-19  luego de la inyección  https://t.co/bVi6iMNUV4,3,116,62,https://twitter.com/Mision_Verdad/status/1293232670286262277,60.333333333333336
425818,2020-08-12,estefanaespin,"¿Qué sabemos sobre la vacuna Rusa #SputnikV (Gam-COVID-Vac)?  Fu desarrollada por el Instituto Científico de Epidemiología y Microbiología Gamaleya en Moscú. Se registró en Rusia el 11 de agosto y será manufacturada en conjunto con Sistema Binnopharm en Moscú, desde septiembre 🧵",1,76,104,https://twitter.com/EstefanaEspin/status/1293735039142891520,60.333333333333336
422090,2020-08-13,arrechounico,"No creen en la vacuna rusa, pero dígales que Adidas está buscando embajadores.",0,26,153,https://twitter.com/Arrechounico/status/1293950268216934400,59.666666666666664
425218,2020-08-13,cnnee,Fauci explica por qué duda de la vacuna rusa contra el covid-19  https://t.co/TkuLhEFYuN,34,45,100,https://twitter.com/CNNEE/status/1293756680447172608,59.666666666666664
432244,2020-08-12,maperezpirela,En 2 semanas saldrá primer lote de la vacuna rusa contra el Covid-19: Sepa quiénes la recibirán  https://t.co/7SEGDa3rA2 vía @teleiguana,5,100,74,https://twitter.com/maperezpirela/status/1293598672870146052,59.666666666666664
430137,2020-08-12,marceholguinh,"Ya me puse la vacuna Rusa del COVID y no tengo ningún efectoski secundarioski Да здравствует Рафаэль Корреа, лучший президент Эквадора",15,30,134,https://twitter.com/MarceHolguinh/status/1293636030168432641,59.666666666666664
429146,2020-08-12,homeroae,"20 países solicitan 1,000 millones de dosis de la vacuna rusa contra Covid-19 • Forbes México  https://t.co/sUBugygyYw",0,81,98,https://twitter.com/HomeroAE/status/1293657907326640129,59.666666666666664
421818,2020-08-13,bbcmundo,Algunos expertos destacan que sin conocer la metodología o los resultados de los ensayos clínicos no pueden valorar la vacuna rusa  https://t.co/5ekoCzKSYf,27,59,92,https://twitter.com/bbcmundo/status/1293961282866085892,59.333333333333336
424011,2020-08-13,tarugo_el,La vacuna rusa se la deberían poner primero a los que beben bitter kas. Es de cajón...,17,20,141,https://twitter.com/tarugo_el/status/1293875355225329664,59.333333333333336
435237,2020-08-12,guisodemondongo,"La OMS comunicó que la vacuna rusa no pasó por todos los protocolos de seguridad necesarios así que no se puede considerar segura. Bueno igual no nos apuremos, esperemos a ver que dice la OMS mañana, que dice pasado mañana, que dice la semana que viene y después vemos.",3,13,162,https://twitter.com/guisodemondongo/status/1293535153957076993,59.333333333333336
452036,2020-08-11,mrsahuquillo,"💉Que se sabe de la vacuna rusa que ya ha probado una de las hijas de Putin? 🔹Se llama Sputnik, en un guiño al primer satélite lanzado al espacio (URSS 1957) 🔹Está por comenzar ensayos clínicos en fase tres 🔹La inmunización d sanitarios empieza este mes  https://t.co/BbbFu9BJG1  https://t.co/JpuPr3w8FS",10,50,118,https://twitter.com/mrsahuquillo/status/1293174900266602496,59.333333333333336
447205,2020-08-11,poliacrilamitre,Lo bueno de la vacuna rusa es que viene con anticuerpos que te vuelven hombre por si te estabas homodesviando,15,28,134,https://twitter.com/Poliacrilamitre/status/1293237293491331072,59.0
441611,2020-08-11,manolo_burumba,"Acabo de poner RT, y están hablando de la vacuna rusa. La novedad es que están viendo ponerse de acuerdo para fabricarla en cuba y por demás inocularla en la población. Yo y mi familia no estamos interesados en ser cobayas de laboratorio. De seguro será obligatorio, si no preso.",31,26,120,https://twitter.com/manolo_burumba/status/1293323453366521856,59.0
427774,2020-08-12,opinion_bolivia,"La presidenta del Senado, @EvaCopa_Bol, afirmó hoy que la Asamblea Legislativa Plurinacional (#ALP) gestionará la llegada de la vacuna rusa contra el #coronavirus en caso de que el #Gobierno no lo haga.  https://t.co/p6bH7tr6sw",36,24,117,https://twitter.com/Opinion_Bolivia/status/1293687448720084992,59.0
453519,2020-08-11,abc_es,La OMS subraya que vacuna rusa deberá ser revisada para su precalificación  https://t.co/vNURxGjteA,22,63,92,https://twitter.com/abc_es/status/1293145135816019970,59.0
443293,2020-08-11,aticastillo68,"Todo el mundo opinando sobre la vacuna rusa.Pero si que tomaron  caña con ruda , tembetary hü, hoja de mamon,jugo de remolacha, etc. En este país mandan las brujas y no la ciencia. @guillesequera @cyzal @santicastillo98 @apontece @NinfaF @oscar_marandu @enriquedavalos",11,29,136,https://twitter.com/aticastillo68/status/1293295034503241731,58.666666666666664
449384,2020-08-11,israfb,"@CoronaVid19 -Hola, ¿Es aquí donde ponen la vacuna Rusa?  -Si, así es, adelante. ..5 min más tarde. -Listo, ya hemos terminado, ¿cómo se encuentra?  -Хорошо, я могу пойти на пляж.",6,20,150,https://twitter.com/IsraFB/status/1293209903373455360,58.666666666666664
423837,2020-08-13,pascual_serrano,Si la vacuna rusa no es eficaz siempre se podrá comercializar en Europa como homeopatía y seguro que entonces la compramos.,3,48,124,https://twitter.com/pascual_serrano/status/1293883674329481216,58.333333333333336
443534,2020-08-11,gatosylvestre,"Hoy 20Hs M1 en @C5N Llega el Pica Pica imperdible de todos losmartes con el Gran @raultimerman . Que polemica nos traera hoy??? O se pondrà nostalgico y recordarà el valor de la Unidad a la hora de vencer al macrismo,hace un año?Y ademàs,su opinion sobre la vacuna rusa..#LoVacuno",5,55,115,https://twitter.com/Gatosylvestre/status/1293290679918092290,58.333333333333336
451297,2020-08-11,lapagina,La OMS alertó sobre la vacuna rusa contra el coronavirus  https://t.co/BahEpYUm7m,30,20,125,https://twitter.com/LaPagina/status/1293184722332348418,58.333333333333336
91269,2020-08-17,planwac,Se viene la vacuna china...   https://t.co/bex0NkAB5f,6,94,75,https://twitter.com/planwac/status/1295414677183369218,58.333333333333336
412994,2020-08-17,revistasemana,"El expresidente Álvaro Uribe, quien acaba de superar la covid-19, respondió la pregunta ¿se aplicaría la vacuna rusa contra el coronavirus?  https://t.co/q0XIGMoXIy",78,15,81,https://twitter.com/RevistaSemana/status/1295212655649656833,58.0
437695,2020-08-12,yoluchomucho,Comomegustaría tenerla aquí pa aplícale su vacuna rusa miamor,2,21,151,https://twitter.com/yoluchomucho/status/1293406141721042946,58.0
439154,2020-08-11,_sadsatan,si la vacuna rusa no me convierte en Katya Zamolodchikova entonces no me interesa,0,29,145,https://twitter.com/_sadsatan/status/1293371135082541056,58.0
453675,2020-08-11,actualidadrt,AMPLIACIÓN   El Fondo de Inversión Directa de Rusia espera recibir la aprobación para la producción de la vacuna rusa contra el coronavirus en varios países latinoamericanos para noviembre  https://t.co/5BCFl0VCTr,4,74,95,https://twitter.com/ActualidadRT/status/1293140339507724290,57.666666666666664
420716,2020-08-13,elcomercio_peru,Arequipa: Elmer Cáceres envía carta a Putín para acceder a vacuna rusa | VIDEO  https://t.co/NyeeDXOHSf,82,9,82,https://twitter.com/elcomercio_peru/status/1294014014809399296,57.666666666666664
414227,2020-08-16,vistoenlasredes,Ya me puse la vacuna Rusa del COVID y no tengo ningún efectoski secundarioski и меня зовут Л  https://t.co/clrGWa3ILJ  https://t.co/vzptagGdV6,2,32,139,https://twitter.com/vistoenlasredes/status/1294944796776308736,57.666666666666664
413164,2020-08-16,petrodivisa,El presidente indico hoy que sera el primero en recibir la vacuna rusa #SputnikV...,10,73,90,https://twitter.com/PetroDivisa/status/1295170034856321024,57.666666666666664
426301,2020-08-12,laadelita3,Ya me puse la vacuna rusa contra el Covid-19  y no tuve ningún  efectosky secundarovsky Да здравствует Сталин и да здравствует материнский  Союз Советских Социалистических  Республик  🤔🤔😂😎,24,29,119,https://twitter.com/laadelita3/status/1293721385387331585,57.333333333333336
437503,2020-08-12,manuf_martinez,"Si lo de la vacuna rusa contra el covid-19 es cierto, sería la segunda vez que Rusia salva a la humanidad. La primera fue en 1945, duelale a quien le duela y gustele a quien le guste.",7,50,115,https://twitter.com/ManuF_Martinez/status/1293413106379628550,57.333333333333336
451290,2020-08-11,soycharliepicks,"Los gringos tienen razón, la nueva vacuna rusa #SPUTNIKV si tiene efectos secundarios, uno de ellos:  Les tumbó el negocio.",6,24,142,https://twitter.com/SoyCharliePicks/status/1293184892021350404,57.333333333333336
428091,2020-08-12,fleabaglarson,vacuna rusa y vacuna latinoamericana.. el mundo por fin dijo FUCKING GRINGOS,0,14,158,https://twitter.com/fleabaglarson/status/1293681444435513344,57.333333333333336
433486,2020-08-12,cnnee,5 cosas para seguir hoy: Alemania cuestiona la falta de transparencia de la vacuna rusa contra el covid-19  https://t.co/NikTeFmoZi,8,56,108,https://twitter.com/CNNEE/status/1293575488586362888,57.333333333333336
450799,2020-08-11,rodriguezcoello,Una encuesta rápida ¿Se pondrían la vacuna rusa,136,12,24,https://twitter.com/rodriguezcoello/status/1293191308362694656,57.333333333333336
412636,2020-08-17,nachorgz,"Aunque @HLGatell no lo haya dicho, desde la semana pasada hay ensayos clínicos EN MEXICO de la VACUNA RUSA. Y bueno pues otros magnates mexicanos deberían ya llegar a acuerdos con Rusia para fabricar aquí la vacuna aprobada",17,26,129,https://twitter.com/NachoRgz/status/1295343414465032192,57.333333333333336
438657,2020-08-12,luisdavichote,"Que si voy a aceptar la vacuna rusa? wey he aceptado aguas locas de extraños en fiestas masivas, sería una hipocresía de mi parte no hacerlo.  https://t.co/sKmD4bK3iF",6,13,153,https://twitter.com/Luisdavichote/status/1293381801436680192,57.333333333333336
447806,2020-08-11,martinhache,LA VACUNA RUSA  https://t.co/VZUXjAFF2e,1,18,152,https://twitter.com/martinhache/status/1293229975080857600,57.0
411400,2020-08-17,actualidadrt,NOTICIERO RT 📺  📌 AMLO y Maduro serán los primeros en probar la vacuna rusa en sus respectivos países 📌 Lukashenko: Bielorrusia podrá celebrar nuevas elecciones después de que se adopte una nueva Constitución  Hoy nos acompaña @Nicotrinchero  https://t.co/rqayXPIojN,8,65,98,https://twitter.com/ActualidadRT/status/1295435552251162626,57.0
441974,2020-08-11,omaercin,La vacuna rusa (sin estudios de fase 3 o peer-review) debe ser más falsa que la relación de las t.A.T.u. 🤷🏻‍♂️,7,20,143,https://twitter.com/omaercin/status/1293316642588561409,56.666666666666664
433117,2020-08-12,osvaldobazan,No desconfiaría de la vacuna rusa.  https://t.co/xZvpolI9md,18,22,130,https://twitter.com/osvaldobazan/status/1293582529065345028,56.666666666666664
427841,2020-08-12,petrodivisa,"Argentina producirá la vacuna de Oxford y Brasil producirá la vacuna rusa Sputnik V contra el #Covid19. Sería importante que el estado venezolano hiciera los contactos pertinentes para gestionar cualquiera de las dos vacunas, el país requiere salir del virus para levantarse.",14,69,87,https://twitter.com/PetroDivisa/status/1293686087634870272,56.666666666666664
433506,2020-08-12,martillhoz,"Ya me puse la vacuna Rusa del COVID y no tengo ningún efectoski secundarioski и меня зовут Лопес Обрадор, и я коррумпирован и лжец и почему я даю чистые прямые награды",9,21,139,https://twitter.com/martillhoz/status/1293575078756614144,56.333333333333336
426946,2020-08-12,havuckelrobot,Antes de recibir la vacuna rusa // Después de recibir la vacuna rusa  https://t.co/bXcaspf1Lc,2,13,154,https://twitter.com/HavuckElRobot/status/1293705116353269760,56.333333333333336
438499,2020-08-12,agustripiciano,Todo aquel que haya tomado el champagne de Casty se puede pasar la vacuna rusa intravenosa por el orto que ni se mosquea,1,28,140,https://twitter.com/AgusTripiciano/status/1293385368704880641,56.333333333333336
428753,2020-08-12,tuiteroregio,Les quiero comentar que ya me puse la vacuna Rusa del COVID y no tengo ningún efectoski secundarioski Президент Российской Федерации; o Президент России.,5,32,132,https://twitter.com/TuiteroRegio/status/1293667286704967680,56.333333333333336
428822,2020-08-12,forevet51,Así los Panistas cuando supieron de la vacuna Rusa contra el COVID  https://t.co/K4TjOR3R9x,4,61,104,https://twitter.com/forevet51/status/1293665449385885699,56.333333333333336
453707,2020-08-11,sputnikmundo,"Por Kiril Dmítriev Este artículo de opinión, que cuenta la historia detrás de la creación de la vacuna rusa contra el COVID-19, ha sido rechazado por todos los principales medios de comunicación occidentales. Ahora puedes leerlo aquí en @SputnikMundo 👇  https://t.co/8SfOGqx095",3,86,80,https://twitter.com/SputnikMundo/status/1293139598122430465,56.333333333333336
412594,2020-08-17,sputnikmundo,"⚡️  AMLO, dispuesto a ser el primero en México en probar la vacuna rusa contra el COVID-19  👉  https://t.co/XSztcnkYW8  @lopezobrador_  https://t.co/GVKupLmk3u",7,63,99,https://twitter.com/SputnikMundo/status/1295347547679203328,56.333333333333336
431329,2020-08-12,atilioboron,"¡Varios dijeron que Ernesto es muy parecido a mí! ¡Poobre, le deseo mejor suerte!!!; @ernestorr😅es un eminente biólogo molecular.  Escuchen el diálogo que tuvimos en el programa del Gato por C5N ayer sobre la vacuna rusa.   https://t.co/TEvuujrHwo",4,38,127,https://twitter.com/atilioboron/status/1293614074299854848,56.333333333333336
449720,2020-08-11,ttevicentejara,Justo Ferreira está en el MIC registrando su nueva empresa. Indumedshka. Ya hizo los primeros contactos para traernos la vacuna rusa. Estamos salvados.,10,51,108,https://twitter.com/ttevicentejara/status/1293205619449757696,56.333333333333336
450005,2020-08-11,palabrassiere,A lo mejor la vacuna Rusa te vuelve Putin.,6,30,133,https://twitter.com/Palabrassiere/status/1293202101196263426,56.333333333333336
435517,2020-08-12,polymirii,Que opino yo de la vacuna rusa? 1. Sin fase tres no hay ninguna certeza de que sirva. 2. Literal que podría ser agüita. 3. Obvio que quiero una vacuna. 4. Rusia no libera sus investigaciones 5. Me carga que se juegue con las espectativas de la gente,6,31,132,https://twitter.com/PolymirII/status/1293527900592001031,56.333333333333336
431704,2020-08-12,brunosgarzini,¿Qué vacunas producirá América Latina?  Cuba y el estado Paraná (Brasil) producirán la vacuna rusa Sputnik V en noviembre   Seguro los primeros en recibirla serán países del ALBA como Venezuela y Nicaragua   Argentina producirá la de Oxford de Reino Unido  No se sabe cuándo,5,83,80,https://twitter.com/brunosgarzini/status/1293607848446918657,56.0
432292,2020-08-12,edithcomart,AMLO después ponerse la vacuna rusa👇  https://t.co/78M5KT7x1J,26,24,118,https://twitter.com/Edithcomart/status/1293598056382902272,56.0
413512,2020-08-16,vtvcanal8,"#EnVideo 📹| Presidente @NicolasMaduro celebra la vacuna rusa contra la Covid-19. ""Llegará el momento en que nos vacunemos todos"", afirma   #HonorYGloriaDaríoVivas  https://t.co/nOR0XGdQJf",0,120,47,https://twitter.com/VTVcanal8/status/1295104915707224065,55.666666666666664
412624,2020-08-17,saofunam,Para sonreír Vacuna rusa para #covid19  La #NuevaNormalidad  https://t.co/VvKCxM19Ai,8,30,129,https://twitter.com/SAOFUNAM/status/1295344628305100800,55.666666666666664
