,date,username,tweet,replies_count,retweets_count,likes_count,link,popularity
97995,2021-01-08,delriomarta1,ÚLTIMO MOMENTO!!! Le dieron la vacuna rusa a Yanina Latorre y parece que ya le hizo efecto!!  https://t.co/mepVIJTzGn,29,42,437,https://twitter.com/delriomarta1/status/1347566990320402433,169.33333333333334
66776,2021-01-06,eabusad,"Hay quien me ha agradecido x ser voluntario en la vacuna china, lo que nos colocado como país prioritario para compra. Nada que agradecer. Lo hice por los bocaditos y los likes. Las gracias van para los médicos, trabajadores de Cayetano y San Marcos y los miles de voluntarios. ✌️",23,37,447,https://twitter.com/eabusad/status/1346901419497037832,169.0
236090,2021-01-11,furmanelias,No hay renuncias o no echan a nadie con el escándalo de la vacuna rusa???,38,120,345,https://twitter.com/FurmanElias/status/1348717733836419072,167.66666666666666
63971,2021-01-09,jessicavtg,Opinar de la vacuna china no solo me trajo palmas asi como muchos despectivos calificativos e insultos... Me regalo MIL nuevos seguidores. 😉 Muchas gracias y bienvenidos!  Porque asi me aprecien o desprecien es bueno escuchar la mayor cantidad de voces. Salud x ello 🥂,33,29,438,https://twitter.com/jessicavtg/status/1348027303662596100,166.66666666666666
235805,2021-01-11,osammartino,Con una sola dosis el riesgo de la vacuna rusa baja a la mitad.,12,63,422,https://twitter.com/OSammartino/status/1348759276710461441,165.66666666666666
229141,2021-01-15,todonoticias,Ricardo Alfonsín pidió que la sociedad “sancione en las urnas” a los opositores que critican la vacuna rusa  https://t.co/rcE7ESQUzM,347,21,128,https://twitter.com/todonoticias/status/1350149509830103045,165.33333333333334
67221,2021-01-06,habersperger,"me acabo de ponel la vacuna china, y hasta ahola no encuentlo ningún efecto alvelso.",49,53,389,https://twitter.com/habersperger/status/1346886695615135747,163.66666666666666
241562,2021-01-06,danielaleoni13,El Gach elaboró un informe comparando 13 vacunas. El Gobierno analiza las variables y optará por la más segura.  El FA a las corridas ya hubiera comprado la vacuna rusa. Otra muestra de gasto irresponsable y despilfarro  !!,17,65,407,https://twitter.com/danielaleoni13/status/1346839571175243777,163.0
238621,2021-01-08,brissiomauro,"No digamos más “la vacuna rusa”, digamos “la Sputnik V” No digamos más “la vacuna de Pfizer”, digamos “la vacuna del fondo buitre Black Rock”.  Las cosas por su nombre.",13,142,333,https://twitter.com/BrissioMauro/status/1347724081135808513,162.66666666666666
235688,2021-01-11,julioargroca21,Schiaretti Suárez y larreta se despegan de Fernández por quita votos Ford deja de comprar autopartes a la argentina  Fracaso 2 da dosis vacuna rusa Ni con el maíz y el paro agropecuario sigue  #GobiernoDeInutiles,3,156,326,https://twitter.com/JulioArgRoca21/status/1348774653251215361,161.66666666666666
62628,2021-01-13,meiermq,"El millonario Perú pagará por la vacuna China no aprobada por la OMS, 75 dólares x dosis (se requieren dos). Aquí los rangos de precio del resto de vacunas, que están comprando los países del primer mundo👇🤔  https://t.co/tMU8vmbhBf",32,188,263,https://twitter.com/meiermq/status/1349222079061757952,161.0
237245,2021-01-11,ladrondestino01,"¿Te acordas que te dijeron que 21 días después de la primera dosis de la vacuna rusa te iban a dar la segunda?   Bueno, no   https://t.co/kH5BGZ47B1",45,132,301,https://twitter.com/ladrondestino01/status/1348579289369817089,159.33333333333334
243689,2021-01-04,meleannury,"¡NOS SIGUEN ROBANDO EN PLENA PANDEMIA!.   El precio oficial de la vacuna Rusa para todo el mundo es de 1,78 Euros al no estar certificada, sin embargo Bolivia pagó casi 10 $us por cada una y pidió 5.2 millones de unidades.  El daño al estado es imperdonable.  https://t.co/1De05kGs8T",33,162,282,https://twitter.com/MeleanNury/status/1346174929105014791,159.0
230078,2021-01-14,kursk_juan,Me puse la vacuna rusa y ya me están apareciendo unas manchas raras en la piel  https://t.co/dz2k720asx,21,121,334,https://twitter.com/kursk_juan/status/1349883629653131269,158.66666666666666
67143,2021-01-06,saul_fc,@rmapalacios Hoy en Willax: “Los comunistas lograron meternos la vacuna china y ahora nos pondrán un chip en el cerebro para controlarnos y acabaremos convertidos en celulares Xiamoi”,57,22,395,https://twitter.com/Saul_FC/status/1346888392517234689,158.0
244275,2021-01-04,spitta1969,"Y si la vacuna rusa resulta maravillosa, igual va a estar mal la forma que la autorizaron. Están rompiendo al ANMAT (femenino, p q los puristas no se quejen).",5,71,393,https://twitter.com/spitta1969/status/1346051261498601473,156.33333333333334
246041,2021-01-02,lanacion,El duro artículo de The Economist sobre el uso de la vacuna rusa en la Argentina  https://t.co/ujpW5ykt9n  https://t.co/ouvJ7njrcJ,31,141,294,https://twitter.com/LANACION/status/1345540314082267136,155.33333333333334
237331,2021-01-10,valeencredico,*ÚLTIMO MOMENTO*  Llegó la vacuna Rusa a la ciudad de La Plata.  https://t.co/QunQrd1lkx,0,36,428,https://twitter.com/valeenCredico/status/1348463450633228288,154.66666666666666
231446,2021-01-14,medinaleonte,TROPA 🇻🇪Venezuela ha registrado el uso de emergencia de la vacuna rusa .@sputnikvaccine Gracias a la cooperación estratégica entre nuestros países garantizamos la salud y la vida🇻🇪👊 .@ArosteguiOlga @BetzyCuestaVe @MedinaLeonte .@Titomara2  #GraciasRusia  https://t.co/eDLUgtI5zH,5,381,77,https://twitter.com/MedinaLeonte/status/1349647736983969793,154.33333333333334
67280,2021-01-06,jorgevillenal,Vacuna China para Virus Chino.,25,68,370,https://twitter.com/jorgevillenal/status/1346885458157039616,154.33333333333334
237400,2021-01-10,ebonilla56,"Si el Casmu se adelantó a tratar de adquirir la vacuna Rusa, teniendo números en rojo.  Y si le rechazaron un fideicomiso y le van a enviar un veedor, por su situación económica. Sentido común, sólo buscan esa vacuna, como un ""salvavida"" financiero. Gracias @PatriciaJMadrid.  https://t.co/MXnOJNzcLz",35,92,332,https://twitter.com/ebonilla56/status/1348439731781197824,153.0
235318,2021-01-11,asspainra,"La vacuna rusa, fue un Fake. Un negocio multimillonario donde se enriquecieron funcionarios de ambos países.  No solo no experimentaron en seres humanos, sino que tampoco fabricaron la segunda dosis.   Argentina merece el Apocalipsis.",15,151,283,https://twitter.com/AsspainRA/status/1348824828128731136,149.66666666666666
243256,2021-01-04,ernestorr,"Y entre la mezcla de dosis que se aceptaría está la de Oxford/AstraZeneca con.... ¡la vacuna rusa! De hecho AstraZeneca, no Sputnik V, registró el estudio de esta combinación ante el FDA  https://t.co/5HCeM3jUbi",4,102,342,https://twitter.com/ernestorr/status/1346275466324422658,149.33333333333334
66742,2021-01-06,outofscontext,Ceja después de ponerse la vacuna china  https://t.co/xtT3tGSqoA,53,6,386,https://twitter.com/OutOfSContext/status/1346903030755700741,148.33333333333334
233607,2021-01-12,eldiariodeleuco,"""Hay un fanatismo del gobierno que está en contra del campo y en contra de las empresas"", se quejó el senador de JxC, que además aseguró que el gobierno “tomó para la joda a la sociedad con la vacuna rusa”.   https://t.co/YIjfO2R4mQ",33,83,327,https://twitter.com/EldiariodeLeuco/status/1349080530768293896,147.66666666666666
64134,2021-01-09,fedkukso,"La «vacuna rusa», la «vacuna china», la «vacuna de Pfizer»: qué esconden y cómo influyen las palabras usadas para designar las vacunas contra el coronavirus (y otros medicamentos).   Marketing y operaciones.  Mi reportaje en profundidad para @elDiarioAR    https://t.co/ZmH6qphpqK",6,106,330,https://twitter.com/fedkukso/status/1347899095797665794,147.33333333333334
238443,2021-01-09,fedkukso,"La «vacuna rusa», la «vacuna china», la «vacuna de Pfizer»: qué esconden y cómo influyen las palabras usadas para designar las vacunas contra el coronavirus (y otros medicamentos).   Marketing y operaciones.  Mi reportaje en profundidad para @elDiarioAR    https://t.co/ZmH6qphpqK",6,106,330,https://twitter.com/fedkukso/status/1347899095797665794,147.33333333333334
236820,2021-01-11,edwardholfman,"Che ... y si el Gobierno 🇺🇾 compra 50 mil dosis de la #vacuna #Rusa  ""Sputnik V"" para aplicar a todos aquellos que critican al Gobierno por no tener vacunas y plan de vacunación ¿cuantos piensas ustedes que se vacunan ? 🤔🤔  https://t.co/tu8rzqWjSo",63,56,322,https://twitter.com/EdwardHolfman/status/1348644802863259649,147.0
244845,2021-01-03,ku1989paul,"Los grandes laboratorios están liberando guerras intestinas entre ellos, andan comprando periodistas, medios y políticos para lanzar campañas sucias de comunicación. Contra la vacuna rusa ""Sputnik V"", única que hasta hoy, aprobó las 3 fases de prueba sin efecto secundarios.",10,243,185,https://twitter.com/Ku1989Paul/status/1345838896467345408,146.0
64429,2021-01-08,andrea_gentil,"La provincia de Buenos Aires probará una vacuna china en más de 2.000 voluntarios. Se trata de la vacuna CanSino Biologics Inc, producida por el Beijing Institute of Biotechnology de China, y que está en fase 3 de ensayos clínicos. 👇",10,99,327,https://twitter.com/Andrea_Gentil/status/1347684570066546692,145.33333333333334
236654,2021-01-11,diegoval876,"Revisen el Twitter de @carlosdmesag y se darán cuenta que es un opositor de PAPEL.  Ningún pronunciamiento sobre los sobreprecios de la vacuna rusa, el pésimo manejo de la pandemia, etc.   El verdadero dispersador del voto fue él, pero uds no están listos para esta conversación.  https://t.co/k8RfBTLK8A",56,63,317,https://twitter.com/diegoVal876/status/1348661526329233410,145.33333333333334
63071,2021-01-12,lilaabed,"El presidente mexicano informa que se vacunará a finales de febrero con la vacuna china CanSino.  Mensaje geopolítico.  Pobre México, tan cerca de China y tan lejos de Estados Unidos.",49,57,329,https://twitter.com/lilaabed/status/1349019759946424326,145.0
237990,2021-01-09,bendernautaokk,River tiene menos eficacia que la vacuna rusa,3,26,401,https://twitter.com/Bendernautaokk/status/1348072734056710149,143.33333333333334
239728,2021-01-07,mau_albornoz,🚨 La farmacéutica União Química en Brasil anuncia que comenzará a producir la vacuna Sputnik V “en los próximos días”. Buenas noticias para escalar la producción en Latinoamérica. Mientras tanto Bolivia registró la vacuna rusa en su Agencia Estatal de Medicamentos.,3,95,331,https://twitter.com/Mau_Albornoz/status/1347350590104416259,143.0
247532,2021-01-02,milenio,Reportan 317 efectos adversos tras aplicarse vacuna rusa anticovid en #Argentina  https://t.co/HyWQlhH0ED  https://t.co/QJ4UaDOX9S,13,126,288,https://twitter.com/Milenio/status/1345228130433323008,142.33333333333334
243576,2021-01-04,sinurrieta,"Nación: Toque de queda sanitario  Provincia: Toque de queda sanitario   Palermo: Periodo nocturno de introspección y realización personal hogareña, en finas láminas en espera de la vacuna rusa",1,48,376,https://twitter.com/sinurrieta/status/1346203316842332160,141.66666666666666
66200,2021-01-06,recuerdosperu,¿Ya le encontraron algo malo los @FujiAprista a la vacuna china? 🤔,41,22,362,https://twitter.com/RecuerdosPeru/status/1346973699744923650,141.66666666666666
243444,2021-01-04,ladiaria,Presidente del Casmu dijo que planea traer la vacuna rusa “para todo el mundo”   https://t.co/3Wf3g1wVUc,30,81,312,https://twitter.com/ladiaria/status/1346233274935488512,141.0
228757,2021-01-15,icevainillaice,La vacuna rusa no existe? Existía.  La vacuna no llegaba. Llegó La vacuna no servía. Sirve Tiene tecnología vieja. No tienen idea. La gente no se quiere vacunar. Se vacunó La segunda dosis no va a llegar. Está llegando. Esperable. Si creen que en Rusia gobierna el comunismo.  https://t.co/WTray7RSxx,4,99,320,https://twitter.com/icevainillaice/status/1350254620761874433,141.0
64699,2021-01-08,jorgevillenal,Ante el anuncio de la llegada de la nueva Variante de COVID... Cabe la pregunta:  ¿La vacuna china es efectiva ante esta variante?,62,63,297,https://twitter.com/jorgevillenal/status/1347586230276521984,140.66666666666666
241669,2021-01-06,alfredolara29,"¿Por qué los FA se han obsesionado con la vacuna rusa? Justo la menos probada, la que menos información científica ha proporcionado y la que no está aún aprobada para mayores de 60 años. ¿Por qué no reclaman ninguna de las otras vacunas? ¿Algún interés en especial?",50,65,306,https://twitter.com/Alfredolara29/status/1346814097812287488,140.33333333333334
244568,2021-01-03,presidencialve,Presidente @NicolasMaduro: La vacuna rusa no está bloqueada contra Venezuela. Lea más aquí ▶️  https://t.co/YWt8126IT0  https://t.co/pOSVX0jX6o,5,289,124,https://twitter.com/PresidencialVE/status/1345892407150342145,139.33333333333334
230588,2021-01-14,manuelhborbolla,"Y así se seguirán, censurando todo aquello que no les guste o sea contrario a sus intereses. Los alcances de estas empresas son infames. ¿Quién sigue en su lista negra?  Twitter restringe temporalmente el acceso a la cuenta de la vacuna rusa Sputnik V  https://t.co/V4THWvoxHG",13,132,269,https://twitter.com/manuelhborbolla/status/1349802913086976002,138.0
67827,2021-01-05,bestiario123,La vacuna china se va a bancar que apaguen los freezers de noche sin problemas. Hay que esperar a esas.,3,52,359,https://twitter.com/Bestiario123/status/1346449774329946114,138.0
61927,2021-01-14,cnnee,"Brasil reporta que la vacuna china Sinovac Biotech contra el covid-19 tiene una efectividad del 50,38%, que es inferior a lo esperado, de acuerdo con los resultados de los estudios clínicos a gran escala en el país suramericano.  https://t.co/DA9gZx5Rqg",42,162,207,https://twitter.com/CNNEE/status/1349685206610026496,137.0
229669,2021-01-15,abcdigital,[AHORA] #CoronavirusPy El Ministerio de Salud aprobó el uso de emergencia de la vacuna rusa #SputnikV.  La vacuna demostró una eficacia de más del 90%.  ✍️ @sputnikvaccine  📲  https://t.co/wdObB0o1Ab  https://t.co/26fPBtxoJc,20,107,281,https://twitter.com/ABCDigital/status/1350063132299952128,136.0
242699,2021-01-05,winston_dunhill,"En serio creen que la vacuna rusa a -20, a -10, a 0 o a 30 grados produce efectos distintos?? Jaja, buenísimo!",14,72,321,https://twitter.com/Winston_Dunhill/status/1346489455138496513,135.66666666666666
239314,2021-01-08,rochaperiodista,"Hay muy buenas noticias del viaje a Argentina de López Gatell, se adelantará la vacuna de AstraZeneca una semana y se contará también con la vacuna rusa Sputnik V, que allá está teniendo buenos resultados: AMLO.  https://t.co/ejkwatqf6e",8,106,292,https://twitter.com/rochaperiodista/status/1347550823002370048,135.33333333333334
66149,2021-01-06,alvarosarco,Piensas aplicarte la vacuna china Sinopharm que traerá el gobierno de @FSagasti? Retuit #VirusChino,75,165,166,https://twitter.com/alvarosarco/status/1346983886258122753,135.33333333333334
236420,2021-01-11,capcentral,"Alberto recorrió los laboratorios donde se desarrolló el suero hiperinmune anti COVID-19   YA QUE LA 2DA DOSIS DE LA VACUNA RUSA NUNCA LLEGARÁ XQ NO HAY A GRAN ESCALA, VAMOS X EL SUERO EQUINO TODO ES IMPROVISACIÓN SOLO UN MILAGRO PUEDE SALVARNOS  - Infobae  https://t.co/UHwBSUsqjz",56,154,195,https://twitter.com/capcentral/status/1348681255412518920,135.0
231620,2021-01-13,nicolasschrute,Qué ganas de que Natalia Oreiro me inyecte la vacuna rusa,1,53,350,https://twitter.com/NicolasSchrute/status/1349540291611602945,134.66666666666666
236867,2021-01-11,marialcocco,"@maxargam No te tiene q dar vergüenza la verdad. La vacuna rusa siempre fue un entramado de negocios y coimas. Tus colegas hacen silencio xq nunca van a reconocer q erraron de medio a medio al votar a este ""gobierno de científicos"" Adelante con la verdad al igual que la estimada Dra Pitta!",0,63,341,https://twitter.com/marialcocco/status/1348640292321325056,134.66666666666666
238273,2021-01-09,jaimeaparicioot,"Desastrosa gestión de la Pandemia ha salido de todo control. Mientras Evo Morales domine un gobierno orientado a sus venganzas personales y a acciones ideológicas, la ineficiencia del gobierno conduce a crisis sin precedentes. Esperemos que la vacuna rusa se estrene con Morales.",11,81,310,https://twitter.com/JaimeAparicioOt/status/1347969324124934144,134.0
230167,2021-01-14,sasitejera,Mucho ruido y orgullo por la vacuna rusa pero cuando Chanchin de Supermerk2 encontró la solución al problema de la resaca no hicieron tanto quilombo.,7,47,346,https://twitter.com/Sasitejera/status/1349867386892070912,133.33333333333334
234257,2021-01-12,rtultimahora,ÚLTIMA HORA  López Obrador prevé invertir 240 millones de dólares para inmunizar a 12 millones de mexicanos con la vacuna rusa Sputnik V  https://t.co/0DA5l1Lg8p  https://t.co/aC1Uyk1CNn,5,102,290,https://twitter.com/RTultimahora/status/1349016967991222272,132.33333333333334
233770,2021-01-12,gobiernomx,El Dr. @HLGatell detalló los resultados de su visita a Argentina.  -Inició la regulación sanitaria de la vacuna rusa Sputnik V. -Llegará a México el primer lote de vacunas de AstraZeneca. -Exploraremos la posibilidad de importar suero equino para tratar pacientes con #COVID19  https://t.co/Q2aBrT0qLs,21,105,269,https://twitter.com/GobiernoMX/status/1349061079591227397,131.66666666666666
66383,2021-01-06,marita_molina4,"Ante tanta incapacidad, para salvar su imagen, el gobierno del partido morado/rojo, compra la vacuna china, que no ha sido probado en ningún lado, para usar a ciudadanos peruanos de conejillo de indias. Rechacemos este acto criminal con fines electorales. #NoALaVacunaChina",19,120,254,https://twitter.com/marita_molina4/status/1346943480187203587,131.0
236603,2021-01-11,andy_tow,"La vacuna rusa no está probada, es una amenaza a la salud pública, es veneno soviético, y no vamos a aceptarla, y menos ahora que se pone en duda la segunda dosis",112,25,252,https://twitter.com/andy_tow/status/1348669091716980737,129.66666666666666
66567,2021-01-06,marcuilas,"Crees en el alargapenes y el reduce fat fast pero dudas de la vacuna china, bacan.",13,39,336,https://twitter.com/Marcuilas/status/1346916779885539341,129.33333333333334
243025,2021-01-05,apple28lady,"Recién oí en Sarandi a un Directivo del CASMU hablando sobre la compra de la vacuna Rusa, y solo voy a decir que me da tranquilidad no ser más socia de esa institución.",26,28,333,https://twitter.com/Apple28Lady/status/1346425179048726530,129.0
239427,2021-01-08,todosgronchos,Y si no viene la vacuna rusa nos arreglamos con lo que tenemos. ✌️🇦🇷💪  https://t.co/a8NclTpbiB,37,49,301,https://twitter.com/TodosGronchos/status/1347517590298652672,129.0
247102,2021-01-02,dw_espanol,"Reacciones a la vacuna en Argentina  El Ministerio de Salud informó de 317 reacciones adversas tras la aplicación de más de 32.000 dosis de la vacuna rusa Sputnik V, en los dos primeros días de la campaña nacional de vacunación contra la covid-19.  #DWNoticias /ps  https://t.co/OsaBChbwvj",42,152,190,https://twitter.com/dw_espanol/status/1345388127376920576,128.0
243048,2021-01-05,octavioaparic13,Deberia exigirse que se hagan publicos los nombres del Comite Tecnico de Salud boliviano que asesora al estado y se responsabiliza de garantizar la inocuidad de la vacuna rusa.....si es que existe tal o es una desicion politica sin evaluacion de expertos bolivianos en vacunas?,15,65,303,https://twitter.com/OctavioAparic13/status/1346417983627911168,127.66666666666667
235002,2021-01-12,rverbalkint,"Resulta q “LaaaArgentina” no puede dar la segunda dosis de la vacuna Rusa !   O sea, que a sabiendas vacunaron a su gente de forma incompleta ?   Y para q le querían regalar a Uy dosis de algo q no tenian ?   Que van a decir ahora sus socios del FA q lo defendieron ?",13,83,287,https://twitter.com/RVerbalKint/status/1348939583715758080,127.66666666666667
65203,2021-01-07,ciudadanocae,"Al igual que Xiaomi, la vacuna china es la que tiene mejor relación calidad/precio",6,26,345,https://twitter.com/CiudadanoCae/status/1347341070368182272,125.66666666666667
67186,2021-01-06,pocovicio,"Sagasti pasa por tienda de vacuna china, pregunta precio, responde ""Sólo estoy viendo""  Sagasti entra a tiendas de Pfizer, AstraZeneca y Moderna, le dicen ""No haaay, casero, se ha agotado""   Sagasti regresa a tienda china y pregunta ""¿A cuánto me dijo que estaba la vacuna?""",8,67,299,https://twitter.com/pocovicio/status/1346887400224677889,124.66666666666667
237931,2021-01-10,gastonpaulokey,Tengan fe en la vacuna Rusa.  Yo tuve fe en la montaña y miren donde llegué 🕺.,20,17,336,https://twitter.com/GastonPaulOkey/status/1348108569212825600,124.33333333333333
240833,2021-01-07,alexafalessi,gallardo después de la vacuna rusa,2,25,343,https://twitter.com/AlexaFalessi/status/1347043923789713409,123.33333333333333
244884,2021-01-03,fpachano,"COVID-19 Veo con mucha emoción y alegría agrado el esfuerzo q se hace desde la @AsambleaVE por adquisición de Vacuna contra la COVID-19, es urgente, debe hacerse ya. La vacuna #rusa #SputnikV cuyos estudios no se conocen no es la mejor opción @jguaido @JuanPGuanipa @juliocastrom  https://t.co/0PKxglnQ16",10,119,240,https://twitter.com/fpachano/status/1345829691475820544,123.0
241935,2021-01-05,tomasrossok,cuando el remisero arranca a decirte que la vacuna rusa tiene un chip para volvernos comunistas  https://t.co/KraDxqujOB,21,6,341,https://twitter.com/tomasrossok/status/1346645040521752579,122.66666666666667
246326,2021-01-02,troesmaenfuga,"Hola. Soy Fernando DNI 356765335778965 ayer me di la vacuna rusa y me siento viejo, zurdo, pobre, fracasado y adoctrinador de niñes...  https://t.co/16WAQ2shKH",29,38,296,https://twitter.com/TROESMAENFUGA/status/1345499576074203139,121.0
244010,2021-01-04,winston_dunhill,"""Haremos uso de la vacuna rusa solo en fase experimental, la aplicaremos a 60 voluntarios, entre ellos los ministros del país"" (Dr. Sakoba Keita, director de la Agencia Sanitaria de Guinea-Conakry, país de África subsahariana, tercero en el mundo en aplicar la Sputnik V).",6,110,245,https://twitter.com/Winston_Dunhill/status/1346114794403860485,120.33333333333333
246008,2021-01-02,tincho_2015,"Ginés trato de defender la vacuna rusa y terminó confirmando que hubo varios casos con reacciones adversas. Son de madera, no sirven ni para mirar si llueve",3,93,263,https://twitter.com/Tincho_2015/status/1345544907348447233,119.66666666666667
67014,2021-01-06,gjosmell,Efectividad de la vacuna china: 79%  Efectividad de la ivermectina: 0%,7,69,281,https://twitter.com/Gjosmell/status/1346891669640196097,119.0
234467,2021-01-12,jenarovillamil,"#ConferenciaPresidente. Se destinarán 5 mil millones de pesos para la adquisición de la vacuna rusa negociada en Argentina, son 10 dólares por dosis.  https://t.co/yHLUmamj9J",22,110,223,https://twitter.com/jenarovillamil/status/1349001963275497472,118.33333333333333
237067,2021-01-11,robertmoreactor,"El truco de la vacuna rusa es que  te venden la 1er dosis para los niños y la segunda hay que ir a dársela a siberia, siempre fue el plan llevarse los niños para allá  y @DDelgrossi lo sabe.",14,14,324,https://twitter.com/robertmoreactor/status/1348615306470678531,117.33333333333333
61575,2021-01-14,juvehidalgo,"El ingeniero @rlopezaliaga1 haciéndole entender a Milagros Leyva que por el % de eficiencia de la vacuna china 72% , 1 de cada 4 Peruanos es como si no se vacunara...  En @willaxtv",15,64,273,https://twitter.com/JuveHidalgo/status/1349893548062208007,117.33333333333333
232738,2021-01-13,manfraluis,"POBRE  ARGENTINA.. La investigadora del Conicet; Sandra Pitta criticó a los científicos que ""piden tener fe"" en la vacuna rusa..  ""improvisan y apelan a lo emocional""  https://t.co/ddr8EVqBA0",10,77,264,https://twitter.com/ManfraLuis/status/1349325252967493632,117.0
65878,2021-01-07,gabriellaperu,La vacuna china sería tan eficiente  como el pañuelo de Sagasti en verano .....,16,54,280,https://twitter.com/gabriellaperu/status/1347142468509188096,116.66666666666667
243478,2021-01-04,danilerer,En el Hospital de Olavarría se rompió la cadena de frío y se perdieron 400 dosis de la vacuna rusa.,33,133,181,https://twitter.com/danilerer/status/1346226884305170435,115.66666666666667
234660,2021-01-12,alomecha,VIZZOTI Y UNA MANGA DE INFELICES FUERON A RUSIA. NO SE ENTERARON QUE CADA DOSIS DE LA VACUNA RUSA ERAN DIFERENTES. ANTE EL KILOMBO CONCHITA DIJO QUE LA PROPUESTA DE FILOMENA NO LA VA A PERMITIR. TENEMO MINISTERIO TENEMO,5,109,232,https://twitter.com/aloMecha/status/1348984180210851840,115.33333333333333
234642,2021-01-12,republica_naok,"👉@spitta1969  sobre los dichos de Carla Vizzotti en cuanto a dar solo una dosis de la vacuna rusa: ""Lo que pasa con esta vacuna, es que no sabemos qué protección ofrece, ni la 1era dosis, ni la 2da, ni las 2 juntas. Sigue siendo todo oscuro y poco transparente""  https://t.co/ApUwPGXdW0",11,129,205,https://twitter.com/Republica_naOK/status/1348986381155119104,115.0
233969,2021-01-12,eldiariodeleuco,"El diputado de la UCR cuestionó el ida y vuelta de Alberto y Vizzotti sobre las aplicaciones de la vacuna rusa. ""La salud de los argentinos está en juego y el Gobierno juega con ella...""  https://t.co/I7do5lL6lD",13,60,268,https://twitter.com/EldiariodeLeuco/status/1349038429171019781,113.66666666666667
65861,2021-01-07,cesarbravo2710,"Vacuna china Sinopharm 79% eficaz. Pfizer 95%,Moderna 94%,Sputnik 91%; las 3 con data publicada.  Pfizer:dosis $12, Sinopharm:$75. ""Si la vacuna China tiene la calidad de los jueguetes chinos, los peruanos estan jodidos.Disculpen el francés pero PTM que indignacion"". @jessicavtg",32,91,218,https://twitter.com/cesarbravo2710/status/1347153101149634560,113.66666666666667
246954,2021-01-02,nvm__mdq,"#vacunaSputnik En Zapala murió una Cabo Primero Enfermera de 24 años, la vacunaron por ser personal esencial.  Amaneció con síntomas y falleció de un infarto. No se si será CASUALIDAD  o CAUSALIDAD de la vacuna Rusa!!! #YoNoMeVacuno  https://t.co/GuY2K4mpx7",24,170,146,https://twitter.com/NVM__mdq/status/1345409430461014017,113.33333333333333
246251,2021-01-02,cocando,Vacuna rusa en Argentina genera más de 300 casos con efectos adversos  https://t.co/WerD7mRvVx,14,229,97,https://twitter.com/cocando/status/1345509035643179010,113.33333333333333
234894,2021-01-12,perfilcom,"#AHORA 🔴| Carla Vizzotti afirmó que se darán las dos dosis de la vacuna rusa Sputnik V  Tras el debate por la posibilidad de suministrar solo la primera inyección, @carlavizzotti aseguró que ""en los próximos días"" llegarán otras 300.000 dosis  https://t.co/aanVCNOnD7",85,91,162,https://twitter.com/perfilcom/status/1348959354809184259,112.66666666666667
66990,2021-01-06,alejandrojosan,Virus chino -&gt; vacuna china. ¿Cómo se llama la obra?,66,50,219,https://twitter.com/alejandrojosan/status/1346892599915913218,111.66666666666667
247141,2021-01-02,lopezdoriga,"Tras la aplicación de la vacuna rusa Sputnik V en Argentina, se han presentado más de 300 reacciones adversas   https://t.co/BAUen1lnbn",11,105,217,https://twitter.com/lopezdoriga/status/1345383093826416640,111.0
237131,2021-01-11,gustavo_srcc,- Si rebajamos las 300.000 dosis de la vacuna rusa a 1/3 obtenemos 900.000.  - No tenemos tantas jeringas Alberto.,14,66,253,https://twitter.com/gustavo_srcc/status/1348606306974916614,111.0
230668,2021-01-14,partidopsuv,Twitter restringe temporalmente el acceso a la cuenta de la vacuna rusa Sputnik V  https://t.co/YXcbQySCz1  #GraciasRusia  https://t.co/wx4kDbPsRK,1,300,31,https://twitter.com/PartidoPSUV/status/1349793533025255428,110.66666666666667
241723,2021-01-06,altafachaisback,"Lo que está haciendo el Casmu con el tema de la vacuna Rusa, es una vergüenza y atenta contra la voluntad del Gobierno. Cada vez que los escucho arengar con este tema y a los reaccionarios partidarios aplaudir y golpearse el pecho, no puedo evitar recordar esto... #Casmugriento  https://t.co/AptXtAh2Bb",41,62,226,https://twitter.com/AltaFachaIsBack/status/1346799781843263493,109.66666666666667
66237,2021-01-06,sullama,"Pido públicamente a @AlbertoBelaunde  @danielfolivares  @FSagasti  @julioguzmanperu sean d los primeros en recibir vacuna China,sería d gran ejemplo muchos dudan ya q fue suspendida en varios países en etapa d prueba x afectar a nervios q controlan movimientos en brazos y piernas",19,74,235,https://twitter.com/sullama/status/1346969351539355648,109.33333333333333
246599,2021-01-02,isaac_rouges,"Que feo haberte dado la vacuna rusa y, si todavía podés caminar, tener que ir cada 5 minutos al espejo a controlar cuantos ojos, narices, brazos y bocas tenés.",9,52,266,https://twitter.com/Isaac_Rouges/status/1345461473183731719,109.0
235144,2021-01-12,lopezdoriga,"México analiza adquirir 24 millones de dosis de la vacuna rusa Sputnik V contra COVID-19, que alcanzaría para inmunizar a 12 millones de habitantes   https://t.co/3P6CQdZssy",60,41,223,https://twitter.com/lopezdoriga/status/1348857572120518656,108.0
236831,2021-01-11,canillitadeba,Desde el primer día se sabe que la segunda dosis de la vacuna rusa es muy difícil de producir masivamente. Siempre supieron q no podían conoletar la vacunación. Deberian ser juzgados x un tribunal internacional.,13,94,214,https://twitter.com/Canillitadeba/status/1348643528054857729,107.0
64168,2021-01-09,aaronsalomong,Pataleta bochornosa de Mazzetti. Ministra no respondió cuánto vamos a pagar por dosis de vacuna china. ¿¿¿75 dólares???,7,55,259,https://twitter.com/aaronsalomong/status/1347872120580276226,107.0
